loss,accuracy,iou_score,val_loss,val_accuracy,val_iou_score
1.0000241994857788,0.49409884214401245,0.050596095621585846,0.966546356678009,0.9300968050956726,0.16793684661388397
0.9539703726768494,0.9361902475357056,0.21879985928535461,0.9414864778518677,0.9485307931900024,0.2299339771270752
0.9295240640640259,0.9511732459068298,0.2384376972913742,0.9259636998176575,0.9558711051940918,0.23266828060150146
0.9175812005996704,0.9583309292793274,0.24373577535152435,0.9173315167427063,0.9547053575515747,0.23856273293495178
0.9113035202026367,0.9582055807113647,0.26722997426986694,0.9243525266647339,0.9092622995376587,0.29314589500427246
0.9025932550430298,0.9594011902809143,0.3406529128551483,0.9169543981552124,0.9293984174728394,0.329573392868042
0.8971070647239685,0.9612973928451538,0.3515724837779999,0.912283718585968,0.9254118800163269,0.3430716395378113
0.8887051939964294,0.9625701308250427,0.39185649156570435,0.9581655263900757,0.7598689198493958,0.25941115617752075
0.8757386207580566,0.9638587236404419,0.44736114144325256,0.9184616208076477,0.8818628191947937,0.34276214241981506
0.8708193898200989,0.9635963439941406,0.46425408124923706,0.8951319456100464,0.9195287823677063,0.39795172214508057
0.862625777721405,0.9676651954650879,0.48902270197868347,0.9158949851989746,0.8715540170669556,0.3470960259437561
0.8572476506233215,0.9686950445175171,0.5063310861587524,0.8803961873054504,0.9328840374946594,0.44020646810531616
0.8495267033576965,0.9715054631233215,0.5303695201873779,0.8986456990242004,0.900119960308075,0.39166104793548584
0.8483487963676453,0.9707577228546143,0.5345175266265869,0.8635938763618469,0.9513810276985168,0.4889461398124695
0.8449946641921997,0.9722263216972351,0.5470660924911499,0.8563476800918579,0.9602829217910767,0.5097524523735046
0.8428191542625427,0.9728399515151978,0.5551621913909912,0.8625609278678894,0.9548540115356445,0.48959946632385254
0.8399859070777893,0.9736721515655518,0.5640208125114441,0.862716019153595,0.9541354179382324,0.4901944696903229
0.8353472352027893,0.9752960801124573,0.5808069109916687,0.856498122215271,0.9585960507392883,0.5112298727035522
