loss,accuracy,iou_score,val_loss,val_accuracy,val_iou_score
1.0125914812088013,0.4839642345905304,0.005617871880531311,0.9893757104873657,0.8961277008056641,0.066806361079216
0.9689160585403442,0.9123257398605347,0.17775361239910126,0.9522727131843567,0.9484918713569641,0.2208770215511322
0.9466109275817871,0.9489680528640747,0.22990795969963074,0.948397159576416,0.9501595497131348,0.2092554122209549
0.9411590099334717,0.9497250914573669,0.22746630012989044,0.9472373127937317,0.9501894116401672,0.182632714509964
0.9347161650657654,0.9498636722564697,0.2290165275335312,0.9393945932388306,0.9501924514770508,0.20353130996227264
0.9276151061058044,0.9495033621788025,0.23550565540790558,0.93550044298172,0.93669193983078,0.21241338551044464
0.9212393760681152,0.9484639763832092,0.241277813911438,0.9195603132247925,0.9423943758010864,0.23526477813720703
0.9169110059738159,0.9355548620223999,0.2601144313812256,0.9097744226455688,0.9469047784805298,0.2981328070163727
0.9063186049461365,0.9543650150299072,0.32563942670822144,0.9093219637870789,0.933384895324707,0.31642836332321167
0.8952131271362305,0.9572190046310425,0.3731934130191803,0.909256100654602,0.9213794469833374,0.3321560025215149
0.8876282572746277,0.9598674178123474,0.4012695848941803,0.9234406352043152,0.8643608093261719,0.32214710116386414
0.8806887269020081,0.9611518979072571,0.4265364408493042,0.9161904454231262,0.8812437057495117,0.34004828333854675
0.8756781220436096,0.9632905721664429,0.44604629278182983,0.9421619176864624,0.8003056645393372,0.28999724984169006
0.8739122152328491,0.9612396955490112,0.4501493573188782,0.8926642537117004,0.9263731837272644,0.39886757731437683
0.8688164949417114,0.96455317735672,0.46425700187683105,0.8869791030883789,0.9308487176895142,0.4169262945652008
0.8671388030052185,0.9640815258026123,0.4694739282131195,0.8758430480957031,0.9489933252334595,0.44974032044410706
0.8636916875839233,0.965840756893158,0.4822203814983368,0.888451099395752,0.927709698677063,0.41186270117759705
0.8613893985748291,0.9670315384864807,0.48806032538414,0.8808674812316895,0.938102126121521,0.43580231070518494
0.8571039438247681,0.9690848588943481,0.5021483302116394,0.8851200342178345,0.92560213804245,0.42331570386886597
0.8555364608764648,0.9685729146003723,0.5080653429031372,0.8869292140007019,0.919314980506897,0.4194377064704895
0.8535541296005249,0.9685152769088745,0.5149335861206055,0.873134970664978,0.9390205144882202,0.4574379026889801
0.8514546751976013,0.9693536758422852,0.5222510695457458,0.8691983222961426,0.9446840286254883,0.46893221139907837
0.8527194261550903,0.9683389663696289,0.5191839933395386,0.8639180064201355,0.9528296589851379,0.4841236174106598
0.8521044850349426,0.9679434895515442,0.5224055647850037,0.8719547390937805,0.9446477890014648,0.4593152403831482
0.8490517735481262,0.9692356586456299,0.5316583514213562,0.867575466632843,0.9515610933303833,0.4710928797721863
0.8482940196990967,0.9690914154052734,0.5356892347335815,0.8645690679550171,0.9583533406257629,0.4774266183376312
0.8459410071372986,0.9692035913467407,0.543441653251648,0.8684093356132507,0.9563900828361511,0.46611934900283813
0.8447399139404297,0.9697391390800476,0.5481472015380859,0.8639606237411499,0.9615963101387024,0.48142009973526
0.8434849977493286,0.9698396325111389,0.5537222623825073,0.86146479845047,0.964257538318634,0.48909997940063477
0.8420089483261108,0.9713912606239319,0.556735634803772,0.8623121380805969,0.9641950726509094,0.48790377378463745
0.8426951766014099,0.9703688621520996,0.5564526915550232,0.8552219271659851,0.9660477638244629,0.5119706392288208
0.8398388624191284,0.9718194603919983,0.5660329461097717,0.8567960858345032,0.9631287455558777,0.5032097697257996
0.8389290571212769,0.9714913368225098,0.5680379867553711,0.8501645922660828,0.9685848355293274,0.5299599766731262
0.8399891257286072,0.9713884592056274,0.5641148686408997,0.850379467010498,0.9688460230827332,0.5277324914932251
0.8382596373558044,0.972347617149353,0.5657027959823608,0.849462628364563,0.9677745699882507,0.5282195806503296
0.8364650011062622,0.9726684093475342,0.5764731168746948,0.854813277721405,0.9623571634292603,0.5087789297103882
0.8339455127716064,0.9736059904098511,0.5858815908432007,0.8552796244621277,0.9601465463638306,0.5080251693725586
