loss,accuracy,iou_score,val_loss,val_accuracy,val_iou_score
0.9834010601043701,0.7600322365760803,0.12143668532371521,0.9693198800086975,0.9412125945091248,0.16210231184959412
0.9556649327278137,0.9361134767532349,0.21864835917949677,0.9631945490837097,0.9462432265281677,0.12669308483600616
0.9433737397193909,0.9460112452507019,0.22647956013679504,0.9597688913345337,0.9486367106437683,0.13944996893405914
0.9380179643630981,0.9495477080345154,0.22998125851154327,0.967442512512207,0.9337474703788757,0.11912225186824799
0.9329482316970825,0.9509546160697937,0.2321525663137436,0.9662231802940369,0.7750116586685181,0.12925055623054504
0.9281213283538818,0.9500344395637512,0.23403982818126678,0.9645524024963379,0.701845645904541,0.13982805609703064
0.9247275590896606,0.9471312165260315,0.2350500375032425,0.9605762362480164,0.7282188534736633,0.1604117453098297
0.9220524430274963,0.9485222697257996,0.23750145733356476,0.9543116092681885,0.7764345407485962,0.18472938239574432
0.9191868901252747,0.9517794847488403,0.24563881754875183,0.9561437368392944,0.7642322778701782,0.20169606804847717
0.916735053062439,0.9530584216117859,0.2627801299095154,0.9545074105262756,0.7745124697685242,0.22128696739673615
0.9145694971084595,0.9542068839073181,0.2772306799888611,0.954724133014679,0.7724464535713196,0.22514909505844116
0.9128055572509766,0.9545261859893799,0.28565505146980286,0.9525932669639587,0.7841518521308899,0.23090684413909912
0.9109160304069519,0.9553962349891663,0.2921697199344635,0.9518781304359436,0.7846977710723877,0.23283040523529053
0.9093955755233765,0.9556220173835754,0.29709064960479736,0.9487223029136658,0.7995036840438843,0.2284834384918213
0.9073574542999268,0.9564456343650818,0.3033655285835266,0.9464232921600342,0.8082081079483032,0.23360960185527802
0.9058417081832886,0.9564364552497864,0.3101016581058502,0.9445455074310303,0.813983142375946,0.2378361076116562
0.9038124084472656,0.9571631550788879,0.3200397789478302,0.9441449642181396,0.8115053176879883,0.23989473283290863
0.901949942111969,0.9576971530914307,0.3305341601371765,0.941859245300293,0.8176848888397217,0.24645361304283142
0.8998523354530334,0.9583082795143127,0.34149080514907837,0.9376334547996521,0.8332602977752686,0.2578466534614563
0.8979112505912781,0.9588836431503296,0.3508630692958832,0.9376786947250366,0.8290275931358337,0.2608948051929474
0.895696222782135,0.9600107073783875,0.3605222702026367,0.9353470802307129,0.8364145755767822,0.2700331509113312
0.8938362002372742,0.9604139924049377,0.36878982186317444,0.9330055117607117,0.8432671427726746,0.2813841700553894
0.891725480556488,0.961189866065979,0.37819865345954895,0.9309152960777283,0.8484323024749756,0.29291412234306335
0.8891134858131409,0.9623315930366516,0.3897826373577118,0.9302856922149658,0.8482738733291626,0.30165454745292664
0.8869481086730957,0.9628835320472717,0.4009939134120941,0.9299112558364868,0.8484809994697571,0.3077101409435272
0.884566068649292,0.963085412979126,0.4127645790576935,0.9284987449645996,0.8522611856460571,0.31314846873283386
0.882016122341156,0.9638596773147583,0.42452043294906616,0.925670862197876,0.8613067269325256,0.32029977440834045
0.8794152140617371,0.9642711877822876,0.43579092621803284,0.9235522150993347,0.8672537803649902,0.32482704520225525
0.8773765563964844,0.9647003412246704,0.4440016746520996,0.923342764377594,0.8682323098182678,0.3247585892677307
0.8753336668014526,0.965177059173584,0.4508550763130188,0.9206783175468445,0.876330554485321,0.3304067552089691
0.8732312321662903,0.965876579284668,0.45839014649391174,0.920448899269104,0.8783592581748962,0.3301025927066803
0.8716534972190857,0.9658222794532776,0.46370577812194824,0.9203767776489258,0.8785576224327087,0.330676406621933
0.869425892829895,0.9666478037834167,0.4706748127937317,0.9213642477989197,0.876471221446991,0.3290654420852661
0.867637038230896,0.9673665165901184,0.4762955605983734,0.9251000881195068,0.8676584959030151,0.32260605692863464
0.8671427369117737,0.9665834307670593,0.47769227623939514,0.9201644062995911,0.8801642060279846,0.33361977338790894
0.8654483556747437,0.9673269987106323,0.48382848501205444,0.925687849521637,0.8671336770057678,0.32291021943092346
0.86384516954422,0.9678328633308411,0.488260954618454,0.918851375579834,0.8839026093482971,0.33808520436286926
0.8623623847961426,0.9684751629829407,0.4934646785259247,0.9298932552337646,0.8573344945907593,0.316220760345459
0.8614980578422546,0.9683308601379395,0.4955757260322571,0.9182490706443787,0.8855898380279541,0.34129032492637634
0.8602176308631897,0.9689597487449646,0.5003684163093567,0.9204648733139038,0.8805355429649353,0.3386590778827667
0.8588635921478271,0.9692695736885071,0.5047046542167664,0.917512834072113,0.8871977925300598,0.3459224998950958
0.858098566532135,0.9694826602935791,0.506977379322052,0.9243440628051758,0.8716467022895813,0.33215275406837463
0.8571786880493164,0.9696703553199768,0.5099096894264221,0.92696213722229,0.8672158122062683,0.32824233174324036
0.8567964434623718,0.9698178768157959,0.5107988119125366,0.9201139211654663,0.8819305896759033,0.34350335597991943
0.8564209938049316,0.9695351719856262,0.5127370953559875,0.9217322468757629,0.877598762512207,0.34066927433013916
0.8553963899612427,0.9700018763542175,0.5159149765968323,0.916655421257019,0.8893171548843384,0.3520715534687042
